timestamp,date,chilledWater-TonDays,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy,year,month,day,weekOfYear,heatmapX,heatmapY,weekday-String,weekday,mean,var,std,deviation,abnormal,holder
1325376000000,2012-01-01,0.961857377,76.65217391,7.173913043,3.073913043,1004.956522,95.26086957,236.0869565,4.118360783,0.004795511,0,7.826086957,0,0,2012,1,1,1,1,1,Sun,1,,,,,,
1325462400000,2012-01-02,0.981724914,55.95833333,5.833333333,-2.9375,994.625,87.33333333,253.75,5.914356583,0.003414605,0,9.166666667,0,0.3,2012,1,2,1,2,1,Mon,2,,,,,,
1325548800000,2012-01-03,1.003671785,42.5,-3.208333333,-12.975,1002.125,95.70833333,302.9166667,6.250005,0.001326651,0,18.20833333,0,0.3,2012,1,3,1,3,1,Tue,3,,,,,,
1325635200000,2012-01-04,1.483192383,41.54166667,-7.083333333,-16.95833333,1008.25,98.75,286.6666667,5.127318917,0.000889791,0,22.08333333,0,0.3,2012,1,4,1,4,1,Wed,4,,,,,,
1325721600000,2012-01-05,3.465090988,46.91666667,-0.583333333,-9.866666667,1002.041667,90.75,258.3333333,5.162041167,0.001745964,0,15.58333333,0,0.3,2012,1,5,1,5,1,Thu,5,,,,,,
1325808000000,2012-01-06,2.850017304,65.95833333,1.625,-4.033333333,1002,76.54166667,177.0833333,2.800928167,0.00292295,0,13.375,0,0.3,2012,1,6,1,6,1,Fri,6,,,,,,
1325894400000,2012-01-07,1.233654041,65.16666667,6.491666667,-0.304166667,998.7916667,94.29166667,157.5,2.650465083,0.003785842,0.375,8.508333333,0,0.3,2012,1,7,1,7,1,Sat,7,,,,,,
1325980800000,2012-01-08,1.819965162,48.45833333,4.833333333,-5.208333333,1010.375,95.5,295.4166667,4.988429917,0.002589553,0,10.16666667,0,0.3,2012,1,8,2,1,2,Sun,1,,,,,,
1326067200000,2012-01-09,1.755790202,49.20833333,0.041666667,-9.345833333,1014.375,101.5,260.4166667,3.78472525,0.001824741,0,14.95833333,0,0.3,2012,1,9,2,2,2,Mon,2,,,,,,
1326153600000,2012-01-10,2.031340777,62.54166667,3.458333333,-3.416666667,1002.75,95.79166667,245,4.490744333,0.002961549,0,11.54166667,0,0.3,2012,1,10,2,3,2,Tue,3,,,,,,
1326240000000,2012-01-11,2.040937011,62.08333333,1.708333333,-4.875,1010.041667,98.70833333,181.6666667,3.518521333,0.002660417,0,13.29166667,0,0.3,2012,1,11,2,4,2,Wed,4,,,,,,
1326326400000,2012-01-12,1.598126892,85.41666667,3.958333333,1.641666667,998.25,5.083333333,166.25,8.6805625,0.004355378,0,11.04166667,0,0.3,2012,1,12,2,5,2,Thu,5,,,,,,
1326412800000,2012-01-13,1.734152099,70.83333333,3.541666667,-1.833333333,987.7083333,45.75,164.5833333,6.21528275,0.003650099,0,11.45833333,0,0.3,2012,1,13,2,6,2,Fri,6,,,,,,
1326499200000,2012-01-14,2.102609237,50,-1.5,-10.14166667,1000.333333,88.75,282.9166667,7.268524333,0.001715874,0,16.5,0,0.3,2012,1,14,2,7,2,Sat,7,,,,,,
1326585600000,2012-01-15,1.956226933,46.29166667,-10.79166667,-18.85416667,1016.541667,109.7083333,319.1666667,5.914356583,0.000765581,0,25.79166667,0,0.3,2012,1,15,3,1,3,Sun,1,,,,,,
1326672000000,2012-01-16,2.022602633,48.29166667,-6.125,-14.6,1022.208333,104.2916667,257.9166667,4.583337,0.001217392,0,21.125,0,0.3,2012,1,16,3,2,3,Mon,2,,,,,,
1326758400000,2012-01-17,1.505160495,85.16666667,3.875,1.525,1002.333333,59.125,218.75,4.641207417,0.004322344,0,11.125,0,0.3,2012,1,17,3,3,3,Tue,3,,,,,,
1326844800000,2012-01-18,1.063769172,46.16666667,2.958333333,-7.2875,999.4583333,109.4166667,296.6666667,8.807877417,0.002527169,0,12.04166667,0,0.3,2012,1,18,3,4,3,Wed,4,,,,,,
1326931200000,2012-01-19,1.417285663,56.29166667,-4.25,-11,1013.083333,94.79166667,213.75,3.888892,0.001642984,0,19.25,0,0.3,2012,1,19,3,5,3,Thu,5,,,,,,
1327017600000,2012-01-20,1.239107508,62.66666667,-1.833333333,-8.016666667,1010.208333,117.0833333,273.3333333,4.918985417,0.002103987,0,16.83333333,0,0.3,2012,1,20,3,6,3,Fri,6,,,,,,
1327104000000,2012-01-21,0.758384332,69.79166667,-6.625,-10.9125,1014.875,21.70833333,267.9166667,4.432873917,0.001596816,0,21.625,0,0.3,2012,1,21,3,7,3,Sat,7,,,,,,
1327190400000,2012-01-22,0.794660121,66.75,-4.791666667,-9.483333333,1024.625,83.33333333,220.4166667,3.99305875,0.001776297,0,19.79166667,0,0.3,2012,1,22,4,1,4,Sun,1,,,,,,
1327276800000,2012-01-23,1.326296195,83.70833333,2.541666667,-0.008333333,1016.291667,44.25,155.8333333,2.303242583,0.00391567,0,12.45833333,0,0.970833333,2012,1,23,4,2,4,Mon,2,,,,,,
1327363200000,2012-01-24,2.118289861,72.25,10.08333333,4.791666667,1004.416667,91.95833333,252.9166667,4.82639275,0.005546925,0.166666667,4.916666667,0,1,2012,1,24,4,3,4,Tue,3,,,,,,
1327449600000,2012-01-25,2.094743663,56.70833333,3.833333333,-4,1012,114.7916667,282.0833333,5.277782,0.002800342,0,11.16666667,0,1,2012,1,25,4,4,4,Wed,4,,,,,,
1327536000000,2012-01-26,1.758939562,72.66666667,1.791666667,-2.754166667,1012.583333,85.125,222.9166667,3.587965833,0.003089288,0,13.20833333,0,1,2012,1,26,4,5,4,Thu,5,,,,,,
1327622400000,2012-01-27,2.01469655,90.41666667,5.708333333,4.104166667,992.9166667,9.541666667,214.1666667,4.5138925,0.005231355,0,9.291666667,0,1,2012,1,27,4,6,4,Fri,6,,,,,,
1327708800000,2012-01-28,1.318781773,60.125,4.833333333,-2.333333333,1003.125,114.3333333,248.3333333,5.405096917,0.00321154,0,10.16666667,0,0.5,2012,1,28,4,7,4,Sat,7,,,,,,
1327795200000,2012-01-29,1.423205635,41.66666667,3.583333333,-8.358333333,1007.791667,128.25,256.25,6.099541917,0.002026354,0,11.41666667,0,0.5,2012,1,29,5,1,5,Sun,1,,,,,,
1327881600000,2012-01-30,1.339140871,55.125,1.258333333,-6.866666667,1011.791667,123.0833333,264.1666667,4.629633333,0.002258325,0,13.74166667,0,1,2012,1,30,5,2,5,Mon,2,,,,,,
1328140800000,2012-02-02,2.514854179,65.375,3.583333333,-2.420833333,1009,57,142.0833333,4.884263167,0.003169163,0,11.41666667,0,1,2012,2,2,5,5,5,Thu,5,,,,,,
1328227200000,2012-02-03,3.032868092,47.08333333,0.208333333,-9.6625,1017.416667,135.5416667,258.3333333,4.490744333,0.00174259,0,14.79166667,0,1,2012,2,3,5,6,5,Fri,6,,,,,,
1328313600000,2012-02-04,1.798435107,46.375,2.583333333,-7.720833333,1013.333333,135.125,303.75,5.17361525,0.002114384,0,12.41666667,0,0.5,2012,2,4,5,7,5,Sat,7,,,,,,
1328400000000,2012-02-05,1.003067365,43,-1.708333333,-11.62916667,1011.541667,141.125,272.0833333,3.182872917,0.001399335,0,16.70833333,0,0.5,2012,2,5,6,1,6,Sun,1,,,,,,
1328486400000,2012-02-06,1.92692778,45.70833333,3.75,-7.341666667,1005.416667,139.4166667,247.0833333,5.7638935,0.002209226,0,11.25,0,1,2012,2,6,6,2,6,Mon,2,,,,,,
1328572800000,2012-02-07,2.108031161,50.125,4.416666667,-5.208333333,1007.75,123.1666667,298.75,4.6527815,0.002588389,0,10.58333333,0,1,2012,2,7,6,3,6,Tue,3,,,,,,
1328659200000,2012-02-08,3.010381547,39.41666667,-1.041666667,-12.30833333,1014.791667,122,260.4166667,3.460650917,0.001354298,0,16.04166667,0,1,2012,2,8,6,4,6,Wed,4,,,,,,
1328745600000,2012-02-09,2.102828681,36.33333333,3.875,-9.816666667,1008.041667,140.2916667,271.25,4.155095917,0.001720785,0,11.125,0,1,2012,2,9,6,5,6,Thu,5,,,,,,
1328832000000,2012-02-10,2.309198905,41.83333333,5.125,-7.183333333,1008.125,147.7916667,231.6666667,5.185189333,0.002247491,0,9.875,0,1,2012,2,10,6,6,6,Fri,6,,,,,,
1328918400000,2012-02-11,2.230806809,78.33333333,1.833333333,-1.679166667,997.3333333,47.375,241.6666667,4.675929667,0.00342834,0,13.16666667,0,0.5,2012,2,11,6,7,6,Sat,7,,,,,,
1329004800000,2012-02-12,2.211577702,38.625,-5.5,-15.80416667,997,156.9583333,314.1666667,7.511580083,0.000983894,0,20.5,0,0.5,2012,2,12,7,1,7,Sun,1,,,,,,
1329091200000,2012-02-13,2.119318859,45.29166667,-0.958333333,-10.93333333,1003.25,113,256.25,6.342597667,0.001634502,0,15.95833333,0,1,2012,2,13,7,2,7,Mon,2,,,,,,
1329177600000,2012-02-14,2.379427302,47.79166667,2.25,-8.1,1009.666667,111.6666667,223.3333333,2.824076333,0.002054465,0,12.75,0,1,2012,2,14,7,3,7,Tue,3,,,,,,
1329264000000,2012-02-15,2.377022007,83.20833333,3.916666667,1.170833333,1012.666667,107.5833333,138.3333333,1.655093917,0.004143897,0,11.08333333,0,1,2012,2,15,7,4,7,Wed,4,,,,,,
1329350400000,2012-02-16,2.315673302,73.875,4.291666667,-0.1625,1013.791667,109.0416667,225.8333333,2.74305775,0.003757001,0,10.70833333,0,1,2012,2,16,7,5,7,Thu,5,,,,,,
1329436800000,2012-02-17,2.722070601,65.95833333,6.583333333,-0.266666667,1005.041667,83.75,253.3333333,4.722226,0.003905293,0,8.416666667,0,1,2012,2,17,7,6,7,Fri,6,,,,,,
1329523200000,2012-02-18,2.079040132,49.125,4.375,-5.875,1004.25,152.7083333,289.1666667,5.983801083,0.002475285,0,10.625,0,0.5,2012,2,18,7,7,7,Sat,7,,,,,,
1329609600000,2012-02-19,1.873923913,52.375,2.791666667,-6.416666667,1007.791667,172.7083333,233.3333333,3.865743833,0.002370705,0,12.20833333,0,0.5,2012,2,19,8,1,8,Sun,1,,,,,,
1329696000000,2012-02-20,2.176090863,40.75,0.791666667,-10.6375,1011.083333,172.5,333.3333333,4.976855833,0.001575497,0,14.20833333,0,1,2012,2,20,8,2,8,Mon,2,,,,,,
1329782400000,2012-02-21,1.638620565,55.25,1.833333333,-6.591666667,1013.958333,165.1666667,231.6666667,4.27083675,0.002379833,0,13.16666667,0,1,2012,2,21,8,3,8,Tue,3,,,,,,
1329868800000,2012-02-22,2.337510049,63.875,7.8375,0.341666667,996.2916667,149.5,225.8333333,4.293984917,0.004014524,0.1375,7.1625,0,1,2012,2,22,8,4,8,Wed,4,,,,,,
1329955200000,2012-02-23,2.630221293,63.91666667,8.333333333,1.270833333,990.7916667,93.25,255.8333333,5.55556,0.004430331,0,6.666666667,0,1,2012,2,23,8,5,8,Thu,5,,,,,,
1330041600000,2012-02-24,1.984367409,76.79166667,3.833333333,-0.220833333,995.0833333,22.75,130,3.495373167,0.003891625,0,11.16666667,0,1,2012,2,24,8,6,8,Fri,6,,,,,,
1330128000000,2012-02-25,1.604887856,51.79166667,4.25,-5.2625,986.5416667,121.7916667,271.6666667,10.04630433,0.002700752,0,10.75,0,0.5,2012,2,25,8,7,8,Sat,7,,,,,,
1330214400000,2012-02-26,0.931357408,30.70833333,1.166666667,-13.525,1013.791667,193.0416667,296.25,7.037042667,0.001215677,0,13.83333333,0,0.5,2012,2,26,9,1,9,Sun,1,,,,,,
1330300800000,2012-02-27,2.006602916,47.83333333,3.958333333,-5.8375,1016.833333,170.875,219.5833333,4.907411333,0.002514765,0,11.04166667,0,1,2012,2,27,9,2,9,Mon,2,,,,,,
1330387200000,2012-02-28,2.02937434,41.08333333,5.416666667,-6.8625,1015.041667,174.75,296.6666667,5.879634333,0.002277378,0,9.583333333,0,1,2012,2,28,9,3,9,Tue,3,,,,,,
1330560000000,2012-03-01,1.764083045,90.08333333,1.708333333,0.175,1002.375,20.29166667,97.08333333,9.942137583,0.003910241,0,13.29166667,0,1,2012,3,1,9,5,9,Thu,5,,,,,,
1330646400000,2012-03-02,1.482642634,81.375,-2.25,-5.041666667,1011.208333,75.125,252.5,3.900466083,0.002614994,0,17.25,0,1,2012,3,2,9,6,9,Fri,6,,,,,,
1330732800000,2012-03-03,1.576868077,85.79166667,4.791666667,2.458333333,993.6666667,20.45833333,192.9166667,4.305559,0.004654643,0,10.20833333,0,0.5,2012,3,3,9,7,9,Sat,7,,,,,,
1330819200000,2012-03-04,1.220358739,51.95833333,3.583333333,-5.5,994.4166667,61.95833333,267.5,3.587965833,0.002567468,0,11.41666667,0,0.5,2012,3,4,10,1,10,Sun,1,,,,,,
1330905600000,2012-03-05,1.138415025,41.875,0.083333333,-10.60833333,1005.458333,210.9583333,290.8333333,6.226856833,0.001583019,0,14.91666667,0,1,2012,3,5,10,2,10,Mon,2,,,,,,
1330992000000,2012-03-06,1.954685036,33.75,-1.583333333,-14.4125,1024.166667,216.0416667,293.3333333,5.335652417,0.001066099,0,16.58333333,0,1,2012,3,6,10,3,10,Tue,3,,,,,,
1331078400000,2012-03-07,2.728163835,51.20833333,8.208333333,-1.825,1020.625,207.75,213.75,6.678246083,0.003341851,0.791666667,6.916666667,0,1,2012,3,7,10,4,10,Wed,4,,,,,,
1331164800000,2012-03-08,3.019174014,60.08333333,14.625,6.670833333,1008.5,112.7916667,215.8333333,10.08102658,0.006128176,3,1.541666667,0,1,2012,3,8,10,5,10,Thu,5,,,,,,
1331251200000,2012-03-09,1.900138434,47.04166667,7.083333333,-4.020833333,1006.583333,184.75,264.5833333,5.682874917,0.003094389,0.375,7.958333333,0,1,2012,3,9,10,6,10,Fri,6,,,,,,
1331337600000,2012-03-10,0.902996871,57.125,1.291666667,-6.416666667,1020,169.125,199.1666667,5.03472625,0.002328331,0,13.70833333,0,0.4,2012,3,10,10,7,10,Sat,7,,,,,,
1331424000000,2012-03-11,1.820586308,44.83333333,6.958333333,-5.125,1019.875,217.0833333,221.25,6.481486667,0.00256206,0.291666667,8.041666667,0,0.4,2012,3,11,11,1,11,Sun,1,,,,,,
1331510400000,2012-03-12,2.816004115,45.79166667,12.97916667,0.7875,1013.875,216.7083333,222.0833333,3.1250025,0.004136479,2.6875,3.3625,0,0.4,2012,3,12,11,2,11,Mon,2,,,,,,
1331596800000,2012-03-13,3.890447684,66.66666667,14.29166667,7.791666667,1006.791667,129.5,209.5833333,4.629633333,0.006720718,2.833333333,2.125,0,0.4,2012,3,13,11,3,11,Tue,3,,,,,,
1331683200000,2012-03-14,3.456160441,87.33333333,6.708333333,4.65,1011.25,199.375,68.75,4.594911083,0.005333899,0,8.291666667,0,0.4,2012,3,14,11,4,11,Wed,4,,,,,,
1331769600000,2012-03-15,4.288040271,78.33333333,3.541666667,0.016666667,1019.125,133.5,102.5,3.946762417,0.003769342,0,11.45833333,0,0.4,2012,3,15,11,5,11,Thu,5,,,,,,
1331856000000,2012-03-16,3.806084434,78.625,5.041666667,1.566666667,1014.625,74.875,197.5,2.384261167,0.004275683,0,9.958333333,0,0.4,2012,3,16,11,6,11,Fri,6,,,,,,
1331942400000,2012-03-17,2.728466143,78.5,7.166666667,3.525,1017.791667,124.5,197.5,2.361113,0.004865556,0,7.833333333,0,0.4,2012,3,17,11,7,11,Sat,7,,,,,,
1332028800000,2012-03-18,2.318039394,64.45833333,13.25,5.845833333,1015,176.0833333,223.75,4.594911083,0.005773298,3.541666667,3.875,0,0.4,2012,3,18,12,1,12,Sun,1,,,,,,
1332115200000,2012-03-19,31.2825327,70.83333333,12.875,7.0875,1013.458333,208.125,169.1666667,3.622688083,0.006238586,2.25,3.458333333,0,0.975,2012,3,19,12,2,12,Mon,2,,,,,,
1332201600000,2012-03-20,44.86136376,70.875,12.90833333,7.45,1016.583333,220.5416667,203.75,2.766205917,0.006478411,2.7,3.125,0,1,2012,3,20,12,3,12,Tue,3,,,,,,
1332288000000,2012-03-21,61.30101539,67.91666667,19.16666667,12.6,1016.333333,231.9166667,231.25,4.7916705,0.009011176,7.166666667,0.125,0.000226603,1,2012,3,21,12,4,12,Wed,4,,,,,,
1332374400000,2012-03-22,80.82744969,59.20833333,20.91666667,11.62083333,1010.333333,196.7083333,252.5,4.560188833,0.008510073,8.916666667,0.083333333,0.000135648,1,2012,3,22,12,5,12,Thu,5,,,,,,
1332460800000,2012-03-23,75.39518912,39.33333333,19.375,3.4625,1008.666667,231.2083333,246.6666667,3.888892,0.005286519,7.375,0,0,1,2012,3,23,12,6,12,Fri,6,,,,,,
1332547200000,2012-03-24,9.083298393,56.5,9.208333333,0.420833333,1011.041667,231.1666667,122.9166667,3.865743833,0.003961503,0.291666667,5.833333333,0,0.5,2012,3,24,12,7,12,Sat,7,,,,,,
1332633600000,2012-03-25,5.878540344,76.70833333,7.166666667,3.15,1003.666667,27.75,103.75,3.206021083,0.004810204,0,7.833333333,0,0.5,2012,3,25,13,1,13,Sun,1,,,,,,
1332720000000,2012-03-26,6.914346159,51.66666667,5.208333333,-4.633333333,999.4583333,221.7916667,308.3333333,6.42361625,0.00300896,0,9.791666667,0,1,2012,3,26,13,2,13,Mon,2,,,,,,
1332806400000,2012-03-27,11.02282122,19.125,2.916666667,-17.3,1010.958333,272.2916667,323.75,6.49306075,0.000824333,0,12.08333333,0,1,2012,3,27,13,3,13,Tue,3,,,,,,
1332892800000,2012-03-28,9.389291883,54.29166667,7.125,-2.3625,1001.25,183.5833333,185.4166667,3.668984417,0.003718849,0,7.875,0,1,2012,3,28,13,4,13,Wed,4,,,,,,
1332979200000,2012-03-29,8.677033521,70.125,6.25,0.8875,998.0833333,84.75,207.9166667,4.96528175,0.004175592,0,8.75,0,1,2012,3,29,13,5,13,Thu,5,,,,,,
1333065600000,2012-03-30,9.874010352,40.45833333,5.916666667,-7.204166667,1006.958333,265.75,279.1666667,5.057874417,0.00222221,0,9.083333333,0,1,2012,3,30,13,6,13,Fri,6,,,,,,
1333324800000,2012-04-02,8.896396486,61.625,6.208333333,-1.895833333,996.625,216.3333333,255,5.543985917,0.003525855,0,8.791666667,0,1,2012,4,2,14,2,14,Mon,2,,,,,,
1333411200000,2012-04-03,14.27080803,23,8.583333333,-10.9,999.4166667,277.125,325.8333333,5.55556,0.00151317,0.458333333,6.416666667,0,1,2012,4,3,14,3,14,Tue,3,,,,,,
1333497600000,2012-04-04,20.98860305,29.375,11.45833333,-6.704166667,993.4166667,272.5,308.3333333,5.300930167,0.00238946,1.333333333,3.875,0,1,2012,4,4,14,4,14,Wed,4,,,,,,
1333584000000,2012-04-05,9.320277611,44.33333333,7.083333333,-4.708333333,999.8333333,265.625,320.4166667,5.636578583,0.002724416,0,7.916666667,0,1,2012,4,5,14,5,14,Thu,5,,,,,,
1333670400000,2012-04-06,8.670884146,35.66666667,7.25,-7.5,1004.666667,277.875,317.0833333,4.89583725,0.002181848,0,7.75,0,1,2012,4,6,14,6,14,Fri,6,,,,,,
1333756800000,2012-04-07,6.70270504,41.875,6.25,-6,1006.375,238.125,206.6666667,3.71528075,0.002465058,0,8.75,0,0.5,2012,4,7,14,7,14,Sat,7,,,,,,
1333843200000,2012-04-08,7.079057358,46.41666667,7.666666667,-3.470833333,999.4166667,205.3333333,252.5,4.189818167,0.003005388,0,7.333333333,0,0.5,2012,4,8,15,1,15,Sun,1,,,,,,
1333929600000,2012-04-09,13.44239743,43.70833333,10.54166667,-1.545833333,991.75,212.6666667,260,6.956024083,0.003443653,0.333333333,4.458333333,0,1,2012,4,9,15,2,15,Mon,2,,,,,,
1334016000000,2012-04-10,20.97526632,33.45833333,12.2,-4.1125,995.25,214.375,234.5833333,4.594911083,0.002863939,1.458333333,3.091666667,0,1,2012,4,10,15,3,15,Tue,3,,,,,,
1334102400000,2012-04-11,20.55523664,54.75,9.25,0.2,1000.791667,258.3333333,198.75,4.293984917,0.003949651,0,5.75,0,1,2012,4,11,15,4,15,Wed,4,,,,,,
1334188800000,2012-04-12,12.97183111,70.45833333,8.166666667,2.9,1006.083333,223,256.6666667,3.981484667,0.004712296,0.041666667,6.833333333,0,1,2012,4,12,15,5,15,Thu,5,,,,,,
1334275200000,2012-04-13,21.315787,43.75,11.83333333,-2.15,1009.833333,289.0416667,312.5,3.553243583,0.003314026,2,3.75,0,1,2012,4,13,15,6,15,Fri,6,,,,,,
1334361600000,2012-04-14,32.85387048,29.83333333,15.25,-2.9375,1009.083333,284.7916667,257.5,4.594911083,0.003073534,3.708333333,1.541666667,0,0.5,2012,4,14,15,7,15,Sat,7,,,,,,
1334448000000,2012-04-15,48.92455797,50.41666667,18.875,8.083333333,1005.625,236.8333333,229.1666667,4.421299833,0.006859111,6.875,0.25,0,0.5,2012,4,15,16,1,16,Sun,1,,,,,,
1334534400000,2012-04-16,132.7535628,60.08333333,21.5875,12.87916667,1005.541667,283.5833333,187.5,4.386577583,0.009295951,9.5875,0,0.000508332,1,2012,4,16,16,2,16,Mon,2,,,,,,
1334620800000,2012-04-17,107.8306363,38.95833333,22.125,3.6875,1006.666667,293.75,274.5833333,5.011578083,0.005469872,10.125,0.083333333,1.79637E-05,1,2012,4,17,16,3,16,Tue,3,,,,,,
1334707200000,2012-04-18,34.03173662,47.91666667,11.625,0.279166667,1013.25,249.7083333,197.9166667,5.196763417,0.003933732,0.583333333,3.5,0,1,2012,4,18,16,4,16,Wed,4,,,,,,
1334793600000,2012-04-19,53.89582044,64.33333333,12.58333333,5.741666667,1009.25,312.4583333,177.5,4.594911083,0.005733509,1.666666667,2.833333333,0,1,2012,4,19,16,5,16,Thu,5,,,,,,
1334880000000,2012-04-20,67.33476271,54.25,16.08333333,5.8125,1006.166667,315.5,206.25,5.31250425,0.005778388,4.541666667,1.75,0,1,2012,4,20,16,6,16,Fri,6,,,,,,
1334966400000,2012-04-21,57.96556217,69.625,17.66666667,11.55,1000,258.1666667,192.9166667,5.289356083,0.008611152,5.666666667,0.666666667,0.000213168,0.5,2012,4,21,16,7,16,Sat,7,,,,,,
1335052800000,2012-04-22,7.667404897,87.625,10.70833333,8.65,999.5,33.875,118.75,5.601856333,0.007206104,1.166666667,4.541666667,0.000267847,0.5,2012,4,22,17,1,17,Sun,1,,,,,,
1335139200000,2012-04-23,26.40026613,88.20833333,13.125,11.0625,986.2916667,56.08333333,152.0833333,6.14583825,0.008652908,2.041666667,2.458333333,0.000850837,1,2012,4,23,17,2,17,Mon,2,,,,,,
1335225600000,2012-04-24,23.18206767,56.79166667,10.5,1.6875,991.75,200.5,206.6666667,6.94445,0.004436908,0.25,4.5,0,1,2012,4,24,17,3,17,Tue,3,,,,,,
1335312000000,2012-04-25,27.0751485,50.29166667,11.33333333,0.25,999.875,245.4583333,242.5,5.231485667,0.003963953,1.125,3.875,0,1,2012,4,25,17,4,17,Wed,4,,,,,,
1335398400000,2012-04-26,30.71743055,58.41666667,10.75,2.495833333,1001.166667,263.2083333,198.3333333,4.537040667,0.004779723,0.625,4.375,0,1,2012,4,26,17,5,17,Thu,5,,,,,,
1335484800000,2012-04-27,19.47454187,54.33333333,10.66666667,1.079166667,996.875,316.7083333,277.5,7.1527835,0.004517687,0.25,4.333333333,2.70674E-06,1,2012,4,27,17,6,17,Fri,6,,,,,,
1335571200000,2012-04-28,17.74519387,33.625,8.541666667,-7.55,1009.166667,324.375,290,5.995375167,0.002152701,0.416666667,6.458333333,0,0.5,2012,4,28,17,7,17,Sat,7,,,,,,
1335657600000,2012-04-29,20.23265328,24.33333333,10.125,-9.545833333,1010.083333,348.2083333,319.1666667,5.324078333,0.001791933,0.5,4.875,0,0.5,2012,4,29,18,1,18,Sun,1,,,,,,
1335744000000,2012-04-30,23.86731806,39.08333333,9.375,-4.2125,1015.875,328,210.4166667,4.803244583,0.002910563,0,5.625,0,1,2012,4,30,18,2,18,Mon,2,,,,,,
1335830400000,2012-05-01,13.26235829,84.79166667,8.166666667,5.475,1011.958333,22.125,115.8333333,5.370374667,0.00564039,0,6.833333333,0,1,2012,5,1,18,3,18,Tue,3,,,,,,
1335916800000,2012-05-02,15.11554456,89.54166667,8.458333333,6.729166667,1014.083333,131.2916667,65,4.120373667,0.006087,0,6.541666667,0,1,2012,5,2,18,4,18,Wed,4,,,,,,
1336003200000,2012-05-03,12.35646005,91.5,8.75,7.4,1013.083333,60.29166667,114.1666667,3.194447,0.006365755,0,6.25,0,1,2012,5,3,18,5,18,Thu,5,,,,,,
1336089600000,2012-05-04,13.81117682,93.58333333,10.91666667,9.770833333,1006.875,44,140.8333333,3.009261667,0.007596896,0.083333333,4.083333333,0,1,2012,5,4,18,6,18,Fri,6,,,,,,
1336176000000,2012-05-05,18.00774191,91.41666667,10.70833333,9.179166667,1007.541667,86.375,130.4166667,2.2916685,0.007294108,0.166666667,4.291666667,0,0.5,2012,5,5,18,7,18,Sat,7,,,,,,
1336262400000,2012-05-06,16.50031356,74.41666667,10.16666667,5.4,1011,250.5416667,92.91666667,3.634262167,0.005650489,0,4.833333333,0,0.5,2012,5,6,19,1,19,Sun,1,,,,,,
1336348800000,2012-05-07,31.83864508,66.70833333,12.58333333,6.358333333,1011.416667,289.25,126.6666667,4.247688583,0.00598578,0.958333333,2.416666667,0,1,2012,5,7,19,2,19,Mon,2,,,,,,
1336435200000,2012-05-08,16.51947429,71.5,12.41666667,7.025,1007.833333,47.75,192.0833333,5.023152167,0.006379138,0.666666667,2.583333333,0,1,2012,5,8,19,3,19,Tue,3,,,,,,
1336521600000,2012-05-09,25.36813942,91.54166667,15.29166667,13.77083333,998.2916667,35.25,198.75,3.634262167,0.009975287,3.291666667,0.5,0.001125344,1,2012,5,9,19,4,19,Wed,4,,,,,,
1336608000000,2012-05-10,20.46726791,72.66666667,14.25,8.825,990.5416667,199.75,283.75,5.219911583,0.007374835,2.333333333,1.375,0.000155565,1,2012,5,10,19,5,19,Thu,5,,,,,,
1336694400000,2012-05-11,20.04077413,50.95833333,12.75,2.145833333,1002.833333,256.8333333,247.5,4.75694825,0.004492512,1.666666667,2.666666667,0,1,2012,5,11,19,6,19,Fri,6,,,,,,
1336780800000,2012-05-12,45.40518612,36,18.625,1.9375,1010.041667,361.9166667,271.25,4.212966333,0.004406709,6.791666667,1.125,0,0.5,2012,5,12,19,7,19,Sat,7,,,,,,
1336867200000,2012-05-13,55.01064997,49.91666667,19.4875,8.5625,1010.75,288.125,183.3333333,3.43750275,0.006949873,7.4875,0,0,0.5,2012,5,13,20,1,20,Sun,1,,,,,,
1336953600000,2012-05-14,30.49401556,84.20833333,13.16666667,10.35833333,1012.583333,187.9583333,103.3333333,2.824076333,0.007844586,1.166666667,2,0,1,2012,5,14,20,2,20,Mon,2,,,,,,
1337040000000,2012-05-15,62.54575111,78.16666667,17.375,13.16666667,1010.75,236.1666667,172.0833333,4.583337,0.009441917,5.375,0.083333333,0.000647222,1,2012,5,15,20,3,20,Tue,3,,,,,,
1337126400000,2012-05-16,56.45095556,89.83333333,18.08333333,16.18333333,1003.583333,176.2916667,197.5,3.4027805,0.011576288,6.083333333,0,0.002716288,1,2012,5,16,20,4,20,Wed,4,,,,,,
1337212800000,2012-05-17,36.53115255,53.16666667,16.45833333,5.858333333,1008.083333,360.875,271.25,4.34028125,0.005969901,4.458333333,0.5,0.000171011,0.5,2012,5,17,20,5,20,Thu,5,,,,,,
1337299200000,2012-05-18,42.95038978,60.75,14.41666667,6.575,1014.291667,346.1666667,113.3333333,3.668984417,0.006054281,2.583333333,1.333333333,0,0.5,2012,5,18,20,6,20,Fri,6,,,,,,
1337385600000,2012-05-19,5.00266908,55.79166667,15.125,6.175,1013,358.5416667,172.5,2.662039167,0.005888454,3.166666667,0.875,0,0.5,2012,5,19,20,7,20,Sat,7,,,,,,
